ID	LAT	LNG	BANCO	RED	DOM_ORIG	DOM_GEO	TERMINALES	WEB	ACTUALIZAC	DOM_NORMA	BARRIO	COMUNA	CODIGO_POSTAL	CODIGO_POSTAL_ARGENTINO
693	-34.5787788726	-58.4791651264	BANCO PIANO S.A.	LINK	TRIUNVIRATO AV. 4127	4127 TRIUNVIRATO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	TRIUNVIRATO AV. 4127	VILLA URQUIZA	COMUNA 12	1431	C1431FBE
694	-34.5775236306	-58.4946656089	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	ROOSEVELT FRANKLIN D. AV. 5749	5749 ROOSEVELT FRANKLIN D. AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ROOSEVELT FRANKLIN D. AV. 5749	VILLA URQUIZA	COMUNA 12	1431	C1431BZS
695	-34.5745973795	-58.4856335938	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	TRIUNVIRATO AV. 4635	4635 TRIUNVIRATO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	TRIUNVIRATO AV. 4635	VILLA URQUIZA	COMUNA 12	1431	C1431FBJ
696	-34.575382139	-58.4843303566	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	TRIUNVIRATO AV. 4501	4501 TRIUNVIRATO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	TRIUNVIRATO AV. 4501	VILLA URQUIZA	COMUNA 12	1431	C1431FBI
697	-34.5735977297	-58.48756481	BANCO DE LA NACION ARGENTINA	LINK	TRIUNVIRATO AV. 4802	4802 TRIUNVIRATO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	TRIUNVIRATO AV. 4802	VILLA URQUIZA	COMUNA 12	1431	C1431FCO
698	-34.5735789072	-58.4906887154	CABAL COOP. LTDA.	LINK	BUCARELLI 2696	2696 BUCARELLI	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	BUCARELLI 2696	VILLA URQUIZA	COMUNA 12	1431	C1431DRF
699	-34.5751291268	-58.4854904078	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	TRIUNVIRATO AV. 4600	4600 TRIUNVIRATO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	TRIUNVIRATO AV. 4600	VILLA URQUIZA	COMUNA 12	1431	C1431FBV
700	-34.6599581849	-58.4419778643	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	LAFUENTE 2862	2862 LAFUENTE	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	LAFUENTE 2862	VILLA SOLDATI	COMUNA 8	1437	C1437BUS
701	-34.6619912813	-58.4455069496	CABAL COOP. LTDA.	LINK	FERNANDEZ DE LA CRUZ, F., GRAL. AV. 3314	3314 FERNANDEZ DE LA CRUZ, F., GRAL. AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	FERNANDEZ DE LA CRUZ, F., GRAL. AV. 3314	VILLA SOLDATI	COMUNA 8	1437	C1437GZZ
702	-34.6660372597	-58.4401551621	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	RABANAL, FRANCISCO, INTENDENTE AV. Y PERGAMINO	RABANAL, FRANCISCO, INTENDENTE AV. & PERGAMINO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RABANAL, FRANCISCO, INTENDENTE AV. Y PERGAMINO	VILLA SOLDATI	COMUNA 8		
703	-34.6123707169	-58.4809200355	BANCO DE LA NACION ARGENTINA	LINK	NAZCA AV. 1914	1914 NAZCA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	NAZCA AV. 1914	VILLA SANTA RITA	COMUNA 11	1416	C1416ASV
704	-34.6093800934	-58.4832888105	CABAL COOP. LTDA.	LINK	NAZCA AV. 2208	2208 NAZCA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	NAZCA AV. 2208	VILLA SANTA RITA	COMUNA 11	1416	C1416ASY
705	-34.5931790684	-58.505994236	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	LLAVALLOL 4307	4307 LLAVALLOL	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	LLAVALLOL 4307	VILLA DEVOTO	COMUNA 11	1419	C1419AKG
706	-34.5853803714	-58.5010857435	CABAL COOP. LTDA.	LINK	MOSCONI GENERAL AV. 2793	2793 MOSCONI GENERAL AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MOSCONI GENERAL AV. 2793	VILLA PUEYRREDON	COMUNA 12	1419	C1419EQG
707	-34.5756970427	-58.4999013869	BANCO DE LA NACION ARGENTINA	LINK	DE LOS CONSTITUYENTES AV. 5451	5451 DE LOS CONSTITUYENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	DE LOS CONSTITUYENTES AV. 5451	VILLA URQUIZA	COMUNA 12	1431	C1431EZF
708	-34.5858364478	-58.4719047568	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	COMBATIENTES DE MALVINAS AV. 3062	3062 COMBATIENTES DE MALVINAS AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	COMBATIENTES DE MALVINAS AV. 3062	PARQUE CHAS	COMUNA 15	1431	C1431FTA
709	-34.5787934481	-58.4693070449	BANCO DE LA NACION ARGENTINA	LINK	ALVAREZ THOMAS AV. 1994	1994 ALVAREZ THOMAS AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALVAREZ THOMAS AV. 1994	VILLA ORTUZAR	COMUNA 15	1427	C1427CDT
710	-34.583721027	-58.4660927357	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	TRONADOR 801	801 TRONADOR	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	TRONADOR 801	VILLA ORTUZAR	COMUNA 15	1427	C1427CRQ
711	-34.5812696033	-58.4743102063	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	TRIUNVIRATO AV. Y DE LOS INCAS AV.	TRIUNVIRATO AV. & DE LOS INCAS AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	TRIUNVIRATO AV. Y DE LOS INCAS AV.	PARQUE CHAS	COMUNA 15		
712	-34.6385845335	-58.5080576347	BANCO DE LA NACION ARGENTINA	LINK	RIVADAVIA AV. 10249	10249 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 10249	VILLA LURO	COMUNA 10	1408	C1408AAC
713	-34.6783500502	-58.4742096795	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	MURGUIONDO 4349	4349 MURGUIONDO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MURGUIONDO 4349	VILLA LUGANO	COMUNA 8	1439	C1439FTE
714	-34.6848394834	-58.4551828227	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	ROCA, CNEL. AV. 5252	5252 ROCA, CNEL. AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ROCA, CNEL. AV. 5252	VILLA RIACHUELO	COMUNA 8	1439	C1439DVN
715	-34.6764697984	-58.475989829	BANCO DE LA NACION ARGENTINA	LINK	MURGUIONDO 4130	4130 MURGUIONDO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MURGUIONDO 4130	VILLA LUGANO	COMUNA 8	1439	C1439FTB
716	-34.6962936854	-58.4685996172	BANCO DE LA NACION ARGENTINA	LINK	ROCA, CNEL. AV. 6787	6787 ROCA, CNEL. AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ROCA, CNEL. AV. 6787	VILLA RIACHUELO	COMUNA 8	1439	C1439DWE
717	-34.6571130991	-58.4776417163	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	PERON, EVA AV. 4834	4834 PERON, EVA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PERON, EVA AV. 4834	PARQUE AVELLANEDA	COMUNA 9	1407	C1407HUZ
718	-34.6856511467	-58.462681017	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	SOLDADO DE LA FRONTERA AV. 5290	5290 SOLDADO DE LA FRONTERA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SOLDADO DE LA FRONTERA AV. 5290	VILLA LUGANO	COMUNA 8	1439	C1439FPH
719	-34.6023446782	-58.4649568969	CABAL COOP. LTDA.	LINK	ALVAREZ, DONATO, TTE. GRAL. AV. 2137	2137 ALVAREZ, DONATO, TTE. GRAL. AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALVAREZ, DONATO, TTE. GRAL. AV. 2137	PATERNAL	COMUNA 15	1416	C1416BTK
720	-34.5918782985	-58.5099243411	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	SAN MARTIN AV. 6827	6827 SAN MARTIN AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SAN MARTIN AV. 6827	VILLA DEVOTO	COMUNA 11	1419	C1419ICF
721	-34.5902678013	-58.5163759084	BANCO PIANO S.A.	LINK	SAN MARTIN AV. 7274	7274 SAN MARTIN AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SAN MARTIN AV. 7274	VILLA DEVOTO	COMUNA 11	1419	C1419ICW
722	-34.6143362552	-58.525875269	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	BEIRO, FRANCISCO AV. 5327	5327 BEIRO, FRANCISCO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	BEIRO, FRANCISCO AV. 5327	VILLA REAL	COMUNA 10	1419	C1419IAC
723	-34.5999784165	-58.5110552848	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	NUEVA YORK 3952	3952 NUEVA YORK	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	NUEVA YORK 3952	VILLA DEVOTO	COMUNA 11	1419	C1419HDN
724	-34.6004757503	-58.502724598	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	BEIRO, FRANCISCO AV. 3560	3560 BEIRO, FRANCISCO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	BEIRO, FRANCISCO AV. 3560	VILLA DEL PARQUE	COMUNA 11	1419	C1419HYW
725	-34.6093023983	-58.5077262311	CABAL COOP. LTDA.	LINK	SANABRIA 2963	2963 SANABRIA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SANABRIA 2963	VILLA DEVOTO	COMUNA 11	1417	C1417AZQ
726	-34.5917062399	-58.5114194284	BANCO DE LA NACION ARGENTINA	LINK	MOSCONI GENERAL AV. 3581	3581 MOSCONI GENERAL AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MOSCONI GENERAL AV. 3581	VILLA DEVOTO	COMUNA 11	1419	C1419ERB
727	-34.6104537704	-58.5164179766	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	VARELA, JOSE PEDRO 4750	4750 VARELA, JOSE PEDRO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	VARELA, JOSE PEDRO 4750	VILLA DEVOTO	COMUNA 11	1417	C1417EYX
728	-34.6003478717	-58.511654094	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	NUEVA YORK 4020	4020 NUEVA YORK	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	NUEVA YORK 4020	VILLA DEVOTO	COMUNA 11	1419	C1419HDR
729	-34.6136562227	-58.5242092213	BANCO DE LA NACION ARGENTINA	LINK	BEIRO, FRANCISCO AV. 5252	5252 BEIRO, FRANCISCO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	BEIRO, FRANCISCO AV. 5252	VILLA DEVOTO	COMUNA 11	1419	C1419IAO
730	-34.6023485504	-58.4943002098	BANCO DE LA NACION ARGENTINA	LINK	CUENCA 2971	2971 CUENCA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CUENCA 2971	VILLA DEL PARQUE	COMUNA 11	1417	C1417AAO
731	-34.6041285547	-58.4929152294	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	CUENCA 2755	2755 CUENCA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CUENCA 2755	VILLA DEL PARQUE	COMUNA 11	1417	C1417AAK
732	-34.6037673745	-58.4929406795	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	NOGOYA 3174	3174 NOGOYA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	NOGOYA 3174	VILLA DEL PARQUE	COMUNA 11	1417	C1417FNH
733	-34.605816665	-58.4918954385	BANCO DE LA NACION ARGENTINA	LINK	SASTRE, MARCOS 3202	3202 SASTRE, MARCOS	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SASTRE, MARCOS 3202	VILLA DEL PARQUE	COMUNA 11	1417	C1417FYN
734	-34.6034536641	-58.4924019007	BANCO COLUMBIA S.A.	LINK	NOGOYA 3132	3132 NOGOYA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	NOGOYA 3132	VILLA DEL PARQUE	COMUNA 11	1417	C1417FNH
735	-34.6005957289	-58.4371912487	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CORRIENTES AV. 5066	5066 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 5066	VILLA CRESPO	COMUNA 15	1414	C1414AJQ
736	-34.5981184687	-58.4404373148	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	CORRIENTES AV. 5399	5399 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 5399	VILLA CRESPO	COMUNA 15	1414	C1414AJG
737	-34.5979139379	-58.4406532735	BANCO DE LA NACION ARGENTINA	LINK	CORRIENTES AV. 5401	5401 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 5401	VILLA CRESPO	COMUNA 15	1414	C1414AJH
738	-34.5981935198	-58.4549660641	BANCO DE LA NACION ARGENTINA	LINK	WARNES AV. 1354	1354 WARNES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	WARNES AV. 1354	VILLA CRESPO	COMUNA 15	1416	C1416CQN
739	-34.5955336787	-58.4283779734	BANCO DE LA NACION ARGENTINA	LINK	CORDOBA AV. 4402	4402 CORDOBA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORDOBA AV. 4402	VILLA CRESPO	COMUNA 15	1414	C1414BAP
740	-34.6002391263	-58.4516331463	CABAL COOP. LTDA.	LINK	PUEYRREDON, HONORIO, DR. AV. 1891	1891 PUEYRREDON, HONORIO, DR. AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PUEYRREDON, HONORIO, DR. AV. 1891	VILLA CRESPO	COMUNA 15	1414	C1414CEH
741	-34.5995244966	-58.4394632282	METROPOLIS CIA FINANCIERA	LINK	CORRIENTES AV. 5254	5254 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 5254	VILLA CRESPO	COMUNA 15	1414	C1414AJS
742	-34.5991095706	-58.4393263241	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CORRIENTES AV. 5273	5273 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 5273	VILLA CRESPO	COMUNA 15	1414	C1414AJF
743	-34.6004135115	-58.4385382967	CABAL COOP. LTDA.	LINK	DRAGO, LUIS MARIA 440	440 DRAGO, LUIS MARIA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	DRAGO, LUIS MARIA 440	VILLA CRESPO	COMUNA 15	1414	C1414AIJ
744	-34.5994218943	-58.4377016084	BANCO PIANO S.A.	LINK	SCALABRINI ORTIZ, RAUL AV. 381	381 SCALABRINI ORTIZ, RAUL AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SCALABRINI ORTIZ, RAUL AV. 381	VILLA CRESPO	COMUNA 15	1414	C1414DND
745	-34.6003927917	-58.4404872083	CABAL COOP. LTDA.	LINK	CAMARGO 544	544 CAMARGO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CAMARGO 544	VILLA CRESPO	COMUNA 15	1414	C1414AHL
747	-34.6347957827	-58.4866096653	BANCO DE LA NACION ARGENTINA	LINK	RIVADAVIA AV. 8699	8699 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 8699	VELEZ SARSFIELD	COMUNA 10	1407	C1407DYI
748	-34.6336821958	-58.5209541887	BANCO DE LA NACION ARGENTINA	LINK	ALVAREZ JONTE AV. 6383	6383 ALVAREZ JONTE AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALVAREZ JONTE AV. 6383	LINIERS	COMUNA 9	1408	C1408BXF
749	-34.6342528198	-58.4828877166	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	RIVADAVIA AV. 8456	8456 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 8456	VELEZ SARSFIELD	COMUNA 10	1407	C1407DYT
750	-34.6058693949	-58.3745856788	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	PERON, JUAN DOMINGO, TTE. GENERAL 566	566 PERON, JUAN DOMINGO, TTE. GENERAL	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PERON, JUAN DOMINGO, TTE. GENERAL 566	SAN NICOLAS	COMUNA 1	1038	C1038AAL
751	-34.6007002779	-58.3779728778	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	ESMERALDA 645	645 ESMERALDA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ESMERALDA 645	SAN NICOLAS	COMUNA 1	1007	C1007ABE
752	-34.6032862765	-58.3850355929	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	TALCAHUANO 459	459 TALCAHUANO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	TALCAHUANO 459	SAN NICOLAS	COMUNA 1	1013	C1013AAI
753	-34.6090892348	-58.3819404686	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	DE MAYO AV. Y LIMA	DE MAYO AV. & LIMA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	DE MAYO AV. Y LIMA	MONSERRAT	COMUNA 1		
754	-34.6017624343	-58.3825450529	BANCO DE LA NACION ARGENTINA	LINK	CERRITO 572	572 CERRITO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CERRITO 572	SAN NICOLAS	COMUNA 1	1010	C1010AAL
755	-34.607562704	-58.3766534857	BANCO DE LA PROVINCIA DEL NEUQUEN	LINK	MAIPU 50	50 MAIPU	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MAIPU 50	SAN NICOLAS	COMUNA 1	1084	C1084ABB
756	-34.6041024364	-58.3721853372	BANCO DE LA PAMPA	LINK	RECONQUISTA 319	319 RECONQUISTA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RECONQUISTA 319	SAN NICOLAS	COMUNA 1	1003	C1003ABG
759	-34.6064607999	-58.3705481731	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	MITRE, BARTOLOME 201	201 MITRE, BARTOLOME	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MITRE, BARTOLOME 201	SAN NICOLAS	COMUNA 1	1036	C1036AAC
760	-34.6073159614	-58.376669163	CABAL COOP. LTDA.	LINK	MAIPU 72	72 MAIPU	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MAIPU 72	SAN NICOLAS	COMUNA 1	1084	C1084ABB
761	-34.6043656737	-58.388955084	CABAL COOP. LTDA.	LINK	CORRIENTES AV. 1574	1574 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 1574	SAN NICOLAS	COMUNA 1	1042	C1042AAO
762	-34.6022930741	-58.3727260582	CABAL COOP. LTDA.	LINK	RECONQUISTA 480	480 RECONQUISTA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RECONQUISTA 480	SAN NICOLAS	COMUNA 1	1003	C1003ABJ
763	-34.6003285392	-58.3801021373	CABAL COOP. LTDA.	LINK	VIAMONTE 930	930 VIAMONTE	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	VIAMONTE 930	SAN NICOLAS	COMUNA 1	1053	C1053ABT
764	-34.6065454796	-58.3730631568	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	MITRE, BARTOLOME 457	457 MITRE, BARTOLOME	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MITRE, BARTOLOME 457	SAN NICOLAS	COMUNA 1	1036	C1036AAG
765	-34.6082840427	-58.3804868326	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	RIVADAVIA AV. 999	999 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 999	SAN NICOLAS	COMUNA 1	1002	C1002AAH
766	-34.6056363308	-58.3715931861	BANCO COLUMBIA S.A.	LINK	PERON, JUAN DOMINGO, TTE. GENERAL 350	350 PERON, JUAN DOMINGO, TTE. GENERAL	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PERON, JUAN DOMINGO, TTE. GENERAL 350	SAN NICOLAS	COMUNA 1	1038	C1038AAH
767	-34.604775884	-58.3725827815	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	RECONQUISTA 266	266 RECONQUISTA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RECONQUISTA 266	SAN NICOLAS	COMUNA 1	1003	C1003ABF
768	-34.6070597815	-58.3763587418	BANCO DE SAN JUAN S.A.	LINK	MAIPU 99	99 MAIPU	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MAIPU 99	SAN NICOLAS	COMUNA 1	1084	C1084ABA
769	-34.6025907128	-58.3727096106	CABAL COOP. LTDA.	LINK	RECONQUISTA 452	452 RECONQUISTA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RECONQUISTA 452	SAN NICOLAS	COMUNA 1	1003	C1003ABJ
770	-34.6041972221	-58.3868104718	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CORRIENTES AV. 1418	1418 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 1418	SAN NICOLAS	COMUNA 1	1042	C1042AAN
772	-34.606679512	-58.373872076	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	SAN MARTIN 108	108 SAN MARTIN	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SAN MARTIN 108	SAN NICOLAS	COMUNA 1	1004	C1004AAD
773	-34.6067705862	-58.3712075145	BANCO DE LA NACION ARGENTINA	LINK	MITRE, BARTOLOME 326	326 MITRE, BARTOLOME	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MITRE, BARTOLOME 326	SAN NICOLAS	COMUNA 1	1036	C1036AAF
774	-34.605466313	-58.3740968095	BANCO HIPOTECARIO S.A.	LINK	PERON, JUAN DOMINGO, TTE. GENERAL 525	525 PERON, JUAN DOMINGO, TTE. GENERAL	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PERON, JUAN DOMINGO, TTE. GENERAL 525	SAN NICOLAS	COMUNA 1	1038	C1038AAK
775	-34.6000947531	-58.3883370477	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	PARANA 744	744 PARANA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PARANA 744	SAN NICOLAS	COMUNA 1	1017	C1017AAP
776	-34.6045335792	-58.3753812097	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	FLORIDA 302	302 FLORIDA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	FLORIDA 302	SAN NICOLAS	COMUNA 1	1005	C1005AAH
777	-34.605490849	-58.3806488547	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	PELLEGRINI, CARLOS 251	251 PELLEGRINI, CARLOS	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PELLEGRINI, CARLOS 251	SAN NICOLAS	COMUNA 1	1009	C1009ABE
778	-34.6056235383	-58.3714328274	NUEVO BANCO DE SANTA FE S.A.	LINK	PERON, JUAN DOMINGO, TTE. GENERAL 338	338 PERON, JUAN DOMINGO, TTE. GENERAL	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PERON, JUAN DOMINGO, TTE. GENERAL 338	SAN NICOLAS	COMUNA 1	1038	C1038AAH
779	-34.6073688851	-58.3805484769	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	PELLEGRINI, CARLOS 91	91 PELLEGRINI, CARLOS	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PELLEGRINI, CARLOS 91	SAN NICOLAS	COMUNA 1	1009	C1009ABA
780	-34.6045290375	-58.3740007193	NUEVO BCO. INDUSTRIAL DE AZUL S.A.	LINK	SAN MARTIN 298	298 SAN MARTIN	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SAN MARTIN 298	SAN NICOLAS	COMUNA 1	1004	C1004AAF
781	-34.6038266654	-58.3891941317	CABAL COOP. LTDA.	LINK	MONTEVIDEO 431	431 MONTEVIDEO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MONTEVIDEO 431	SAN NICOLAS	COMUNA 1	1019	C1019ABI
782	-34.6063295605	-58.3734556536	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	SAN MARTIN 137	137 SAN MARTIN	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SAN MARTIN 137	SAN NICOLAS	COMUNA 1	1004	C1004AAC
783	-34.6029182369	-58.3717290703	BANCO DE LA NACION ARGENTINA	LINK	CORRIENTES AV. 345	345 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 345	SAN NICOLAS	COMUNA 1	1043	C1043AAD
784	-34.6005535482	-58.3784123748	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	ESMERALDA 660	660 ESMERALDA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ESMERALDA 660	SAN NICOLAS	COMUNA 1	1007	C1007ABF
785	-34.6064219954	-58.3713814625	BANCO DE LA PROVINCIA DE CORDOBA S.A.	LINK	MITRE, BARTOLOME 335	335 MITRE, BARTOLOME	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MITRE, BARTOLOME 335	SAN NICOLAS	COMUNA 1	1036	C1036AAE
786	-34.6019169851	-58.3808508929	BANCO DE LA NACION ARGENTINA	LINK	PELLEGRINI, CARLOS 551	551 PELLEGRINI, CARLOS	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PELLEGRINI, CARLOS 551	SAN NICOLAS	COMUNA 1	1009	C1009ABK
787	-34.6044932436	-58.3707765378	BANCO DE SANTA CRUZ S.A.	LINK	25 DE MAYO 279	279 25 DE MAYO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	25 DE MAYO 279	SAN NICOLAS	COMUNA 1	1002	C1002ABE
788	-34.6066776865	-58.3919416803	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	CALLAO AV. 201	201 CALLAO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CALLAO AV. 201	SAN NICOLAS	COMUNA 1	1022	C1022AAC
789	-34.6054115424	-58.3734254768	CABAL COOP. LTDA.	LINK	PERON, JUAN DOMINGO, TTE. GENERAL 479	479 PERON, JUAN DOMINGO, TTE. GENERAL	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PERON, JUAN DOMINGO, TTE. GENERAL 479	SAN NICOLAS	COMUNA 1	1038	C1038AAI
